1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
259,265,254,247,250,245,250,249,246,253,247,242,247,240,242,241,244,240,242,241,241,242,238,239,238,240,242,239,239,240,241,236,235,235,236,234,237,236,235,235,236,233,234,236,229,233,235,240,234,236
259,263,254,247,250,245,250,247,246,253,247,242,247,240,242,242,244,240,244,241,241,242,238,239,238,240,242,239,239,239,241,236,235,235,236,234,237,236,235,235,236,233,234,236,229,2234,235,240,234,236
259,265,254,247,250,245,251,248,252,253,247,242,247,240,242,242,244,239,242,241,241,242,239,239,239,240,242,240,239,240,241,237,235,235,236,234,237,236,236,235,236,233,234,236,229,234,235,239,234,235
259,265,254,247,250,245,250,248,246,253,247,242,247,240,242,242,245,240,242,241,241,242,238,239,239,241,242,239,240,240,241,236,235,235,236,234,238,236,236,235,235,233,234,236,229,234,235,240,234,236
259,265,254,246,250,246,250,248,246,253,246,242,247,240,242,242,244,240,242,241,241,242,238,239,239,240,242,239,239,239,241,237,235,235,236,233,237,236,235,235,235,233,234,236,229,234,235,239,234,235
258,265,254,247,250,246,250,248,246,253,247,242,247,240,242,242,244,240,242,241,241,242,238,239,239,240,242,239,239,240,241,237,235,235,236,233,237,236,235,235,236,233,234,236,230,234,235,239,234,235
259,265,254,247,250,245,251,248,246,253,247,242,247,240,242,240,244,239,242,241,241,242,239,239,238,239,242,239,239,239,241,237,235,235,236,234,237,236,235,235,235,233,234,236,229,234,235,239,234,236
259,265,254,247,250,245,250,248,246,253,247,242,247,240,242,242,244,239,242,242,241,242,238,239,238,240,242,239,239,240,241,236,235,235,236,234,237,236,235,235,236,233,234,236,229,234,235,240,233,235
259,265,254,247,250,245,252,248,246,253,247,242,247,240,239,242,244,240,241,241,241,242,238,239,239,240,243,239,240,240,241,236,235,235,236,234,237,236,235,235,236,233,234,236,229,234,235,239,234,236
259,265,254,247,250,245,250,248,247,253,246,242,247,240,242,242,244,239,242,241,241,242,238,239,238,240,242,239,239,239,241,236,235,235,236,234,237,236,235,235,236,233,234,236,229,234,235,239,234,236
259,265,254,247,250,246,250,248,246,253,247,242,247,240,242,242,245,240,242,241,241,242,238,239,238,240,242,239,239,239,241,236,235,235,236,234,237,236,235,235,236,233,234,236,229,234,235,239,234,236
259,265,254,247,250,245,251,247,246,253,247,242,247,240,242,242,244,239,242,241,241,242,239,239,238,240,242,239,239,240,241,237,235,235,236,234,237,236,235,235,235,233,234,236,229,234,235,239,231,236
259,262,254,246,250,246,251,248,246,253,246,242,247,239,242,242,244,239,242,241,241,241,238,239,238,240,242,239,239,239,241,236,235,236,236,234,237,236,235,235,235,233,234,235,229,234,235,238,234,236
259,265,254,247,250,245,251,248,246,253,247,242,247,240,242,242,245,239,242,241,241,243,238,238,238,240,241,240,239,240,241,237,235,235,236,234,238,236,235,235,235,234,233,236,229,234,235,235,234,235
259,265,254,247,250,245,250,248,246,253,247,242,247,240,242,242,245,240,242,241,241,242,238,239,238,240,242,239,239,239,241,236,235,235,236,234,237,236,235,235,235,233,234,236,229,234,234,238,234,235
259,265,254,247,250,245,250,248,248,253,246,242,247,239,242,242,244,239,242,241,241,242,238,239,238,240,242,239,239,239,241,236,235,235,236,234,237,236,235,235,235,233,234,236,229,234,234,237,234,235
259,265,254,247,250,245,250,248,246,253,246,242,246,240,242,242,244,239,242,241,241,242,238,239,239,240,242,239,239,239,241,237,235,235,236,234,237,236,235,235,235,234,234,236,229,234,234,238,234,235
259,265,254,247,250,245,251,248,246,253,246,242,246,240,242,242,244,239,241,241,241,242,238,239,239,240,242,239,239,239,241,236,235,235,236,234,237,236,235,235,236,233,234,236,229,234,234,238,234,235
259,262,254,247,250,248,250,248,246,253,247,242,247,239,242,242,245,239,241,241,241,241,238,239,239,240,242,239,239,239,240,237,235,235,237,234,237,236,235,235,235,233,234,236,229,234,234,237,234,235
